Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,hour,weekday,is_weekend,log_amount_paid,log_amount_received,amount_diff,same_currency,same_bank,from_account_id,to_account_id,sender_out_degree,sender_unique_receivers,sender_total_sent,sender_mean_sent,receiver_in_degree,receiver_unique_senders,receiver_total_received,receiver_mean_received,sent_received_ratio,sender_pagerank,receiver_pagerank,sample_sender_out_degree,sample_receiver_in_degree,tsne_1,tsne_2
2022-09-09 02:23:00,323203,808D8DD20,5,808D9EDE0,200.04,UK Pound,200.04,UK Pound,Cash,0,2,4,0,5.303503893235336,5.303503893235336,0.0,1,0,323203_808D8DD20,5_808D9EDE0,1,1,200.04,200.04,1,1,200.04,200.04,0.9999999950009998,0.0,0.0,0.0,0.0,55.58957,13.646191
2022-09-10 12:03:00,7548,8040AE4F0,14663,8056D24A0,13478.31,Euro,13478.31,Euro,ACH,1,12,5,1,9.508911196212582,9.508911196212582,0.0,1,0,7548_8040AE4F0,14663_8056D24A0,17,17,6616697.62,389217.50705882354,1,1,13478.31,13478.31,490.91448553335584,7.247730094818736e-06,0.0,6.0,0.0,54.404587,-31.898666
2022-09-09 18:42:00,16991,813C3BDC0,20,813C3BE60,1157.02,Euro,1157.02,Euro,ACH,1,18,4,0,7.054466929140963,7.054466929140963,0.0,1,0,16991_813C3BDC0,20_813C3BE60,1,1,1157.02,1157.02,1,1,1157.02,1157.02,0.9999999991357106,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,-4.977008,-20.634563
2022-09-05 22:03:00,1,8000EBAC0,12,8000F5030,4821.31,US Dollar,4821.31,US Dollar,ACH,1,22,0,0,8.481008345351585,8.481008345351585,0.0,1,0,1_8000EBAC0,12_8000F5030,2,2,4835.570000000001,2417.7850000000003,1,1,4821.31,4821.31,1.002957702159173,2.6249109327348023e-05,0.0,1.0,0.0,-50.488773,25.686205
2022-09-01 18:55:00,18617,814462960,18617,814462960,15.16,US Dollar,15.16,US Dollar,Reinvestment,0,18,3,0,2.7825390530929495,2.7825390530929495,0.0,1,1,18617_814462960,18617_814462960,1,1,15.16,15.16,2,2,266.46000000000004,133.23000000000002,0.05689409270849623,4.525048855987732e-05,4.525048855987732e-05,1.0,2.0,-51.330444,3.881561
2022-09-09 01:34:00,908,800A366F0,220271,807C73760,132.6,US Dollar,132.6,US Dollar,Credit Card,0,1,4,0,4.894850261102546,4.894850261102546,0.0,1,0,908_800A366F0,220271_807C73760,1,1,132.6,132.6,1,1,132.6,132.6,0.9999999924585219,0.0,0.0,0.0,0.0,-21.954395,48.094482
2022-09-08 07:46:00,131326,811E200D0,5836,811E1F600,131.3,US Dollar,131.3,US Dollar,ACH,1,7,3,0,4.88507207112091,4.88507207112091,0.0,1,0,131326_811E200D0,5836_811E1F600,1,1,131.3,131.3,2,2,3620.57,1810.285,0.036265007985962154,1.395402598499172e-05,0.0,0.0,0.0,-44.37331,45.506023
2022-09-07 23:19:00,152627,813DD8A91,152627,81468EF21,0.019445,Bitcoin,0.019445,Bitcoin,Bitcoin,0,23,2,0,0.019258361563394163,0.019258361563394163,0.0,1,1,152627_813DD8A91,152627_81468EF21,2,2,0.397449,0.1987245,1,1,0.019445,0.019445,20.438599197778462,0.0,0.0,0.0,0.0,-67.11983,1.2537591
2022-09-09 16:53:00,22345,801A42EC0,6,80A30B870,27227.62,Australian Dollar,27227.62,Australian Dollar,ACH,1,16,4,0,10.212023904985838,10.212023904985838,0.0,1,0,22345_801A42EC0,6_80A30B870,1,1,27227.62,27227.62,2,2,306490.36,153245.18,0.08883679082079829,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,15.758073,-12.384814
2022-09-07 07:59:00,50528,812D0C600,148350,811FFF630,888.22,Saudi Riyal,888.22,Saudi Riyal,ACH,1,7,2,0,6.790344673964853,6.790344673964853,0.0,1,0,50528_812D0C600,148350_811FFF630,10,2,317768.33,31776.833000000002,14,3,455920.99,32565.785,0.6969811370152162,3.0531891424600784e-05,4.5908982506935485e-05,1.0,3.0,-42.058422,-35.41533
2022-09-09 12:29:00,139298,80EDD78E0,238845,80F61F3E0,1592.49,Swiss Franc,1592.49,Swiss Franc,Cheque,0,12,4,0,7.373681858343505,7.373681858343505,0.0,1,0,139298_80EDD78E0,238845_80F61F3E0,3,3,1689.1499999999999,563.05,2,2,45793.07,22896.535,0.03688658567689638,0.0,0.0,0.0,0.0,43.603657,31.876848
2022-09-08 22:32:00,70,100428660,3051,8086B7260,76.28,US Dollar,76.28,US Dollar,Credit Card,0,22,3,0,4.347435189904263,4.347435189904263,0.0,1,0,70_100428660,3051_8086B7260,5600,4322,1416091132.26,252873.416475,1,1,76.28,76.28,18564382.71756184,7.431068899654856e-05,0.0,1867.0,0.0,16.417381,56.070145
2022-09-02 18:13:00,124331,8100B34B0,17554,806B16210,1254558.74,Ruble,1254558.74,Ruble,ACH,1,18,4,0,14.042295264220753,14.042295264220753,0.0,1,0,124331_8100B34B0,17554_806B16210,7,7,1370668.55,195809.79285714286,1,1,1254558.74,1254558.74,1.0925503177307645,7.247730094818736e-06,7.247730094818736e-06,2.0,0.0,18.845602,5.679034
2022-09-09 23:14:00,118,811A67510,251264,812D1B280,49167.87,Saudi Riyal,49167.87,Saudi Riyal,ACH,1,23,4,0,10.803015978649126,10.803015978649126,0.0,1,0,118_811A67510,251264_812D1B280,6,5,169400.64,28233.440000000002,2,2,87773336.15,43886668.075,0.0019299783673540826,3.4144261376351746e-05,0.0,2.0,0.0,26.874704,-12.644355
2022-09-02 13:58:00,10709,8069BE340,218202,80B63C2D0,12400.3,Euro,12400.3,Euro,Cash,0,13,4,0,9.425556584807612,9.425556584807612,0.0,1,0,10709_8069BE340,218202_80B63C2D0,2,2,74358.27,37179.135,1,1,12400.3,12400.3,5.9964896005744635,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,-4.6181126,-1.8991486
2022-09-03 23:08:00,144200,81135C640,144639,8114D2E00,1023.55,Shekel,1023.55,Shekel,Cheque,0,23,5,1,6.932008770782842,6.932008770782842,0.0,1,0,144200_81135C640,144639_8114D2E00,3,1,2417.09,805.6966666666667,3,1,2417.09,805.6966666666667,0.9999999995862794,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,25.434042,-46.87767
2022-09-06 05:52:00,9679,8039B1E10,13145,80145D800,3510590.38,US Dollar,3510590.38,US Dollar,ACH,1,5,1,0,15.071295065580642,15.071295065580642,0.0,1,0,9679_8039B1E10,13145_80145D800,4,3,3787932.28,946983.07,12,12,3639590.11,303299.17583333334,1.040757933040696,1.395402598499172e-05,5.307429288803996e-05,0.0,5.0,-28.309994,-57.31391
2022-09-08 17:06:00,19890,80A2657D0,220083,80A265870,1635.47,US Dollar,1635.47,US Dollar,ACH,1,17,3,0,7.400296761967523,7.400296761967523,0.0,1,0,19890_80A2657D0,220083_80A265870,1,1,1635.47,1635.47,2,2,1879.49,939.745,0.8701669065171046,7.247730094818736e-06,1.730717393007821e-05,1.0,2.0,-41.080563,15.878176
2022-09-07 05:06:00,1267,801554780,14,802F6E4F0,1345.65,Yuan,1345.65,Yuan,ACH,0,5,2,0,7.2053753059728765,7.2053753059728765,0.0,1,0,1267_801554780,14_802F6E4F0,3,2,15033.59,5011.196666666667,3,2,3053.63,1017.8766666666667,4.92318650100923,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,10.75455,-11.500526
2022-09-08 19:21:00,5627,80E6D8130,239692,80F1FBAD0,14252.87,Swiss Franc,14252.87,Swiss Franc,ACH,1,19,3,0,9.564783727773278,9.564783727773278,0.0,1,0,5627_80E6D8130,239692_80F1FBAD0,1,1,14252.87,14252.87,1,1,14252.87,14252.87,0.9999999999298387,0.0,0.0,0.0,0.0,31.5648,-11.90597
2022-09-06 09:55:00,701,800C0C090,1,8022B91D0,1406.38,US Dollar,1406.38,US Dollar,Cheque,0,9,1,0,7.249485098830369,7.249485098830369,0.0,1,0,701_800C0C090,1_8022B91D0,3,3,4415.24,1471.7466666666667,1,1,1406.38,1406.38,3.1394359965731615,7.247730094818736e-06,1.0600878039905228e-05,2.0,1.0,-0.9230025,37.435696
2022-09-11 09:50:00,228540,810E62EB0,17863,810C289B0,6074.88,Euro,6074.88,Euro,ACH,1,9,6,1,8.712082113685215,8.712082113685215,0.0,1,0,228540_810E62EB0,17863_810C289B0,1,1,6074.88,6074.88,10,10,91287.54,9128.753999999999,0.06654665028692255,0.0,4.566563006157435e-05,0.0,5.0,5.741557,-63.39733
2022-09-02 21:05:00,70,100428660,214615,8075AB220,584.63,US Dollar,584.63,US Dollar,Cheque,1,21,4,0,6.372688190843112,6.372688190843112,0.0,1,0,70_100428660,214615_8075AB220,5600,4322,1416091132.26,252873.416475,1,1,584.63,584.63,2422200.588128901,7.431068899654856e-05,7.277224870585592e-06,1867.0,1.0,28.42843,48.9066
2022-09-02 11:38:00,1588,80820F1A0,1,800BA6480,7575.49,US Dollar,7575.49,US Dollar,ACH,1,11,4,0,8.932805310704694,8.932805310704694,0.0,1,0,1588_80820F1A0,1_800BA6480,1,1,7575.49,7575.49,1,1,7575.49,7575.49,0.9999999998679953,0.0,0.0,0.0,0.0,-47.913654,40.24218
2022-09-09 09:22:00,3514,801815EB0,225690,80E64D770,54.22,Euro,54.22,Euro,Credit Card,0,9,4,0,4.011325206502009,4.011325206502009,0.0,1,0,3514_801815EB0,225690_80E64D770,7,3,3147.38,449.6257142857143,4,1,151.56,37.89,20.766560960896275,1.395402598499172e-05,1.10951770737613e-05,3.0,1.0,-15.952247,-4.18746
2022-09-06 15:49:00,70,100428660,123102,80D2ACC90,2314294.52,US Dollar,2314294.52,US Dollar,Cheque,1,15,1,0,14.65461588817536,14.65461588817536,0.0,1,0,70_100428660,123102_80D2ACC90,5600,4322,1416091132.26,252873.416475,2,1,2339579.28,1169789.64,605.2759760547183,7.431068899654856e-05,7.247730094818736e-06,1867.0,0.0,33.16834,55.739735
2022-09-01 08:11:00,29,80DAFF780,211,80DAFF7D0,118983.55,Brazil Real,118983.55,Brazil Real,Cheque,1,8,3,0,11.686748931731998,11.686748931731998,0.0,1,0,29_80DAFF780,211_80DAFF7D0,1,1,118983.55,118983.55,1,1,118983.55,118983.55,0.9999999999915955,1.395402598499172e-05,0.0,0.0,0.0,20.393396,15.493474
2022-09-07 06:31:00,908,801430F10,23885,8052CE290,2026.75,US Dollar,2026.75,US Dollar,Credit Card,0,6,2,0,7.614682082950454,7.614682082950454,0.0,1,0,908_801430F10,23885_8052CE290,4,2,4554.07,1138.5175,2,1,4053.5,2026.75,1.1234908101335905,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,-17.491137,32.770348
2022-09-06 19:48:00,70,100428810,123382,8090623F0,3561.08,UK Pound,3561.08,UK Pound,Credit Card,0,19,1,0,8.178099922889933,8.178099922889933,0.0,1,0,70_100428810,123382_8090623F0,565,415,70438826.26,124670.48895575223,1,1,3561.08,3561.08,19780.18641541887,1.395402598499172e-05,7.309453843144018e-06,187.0,1.0,36.919926,12.394073
2022-09-09 12:11:00,10060,803F704D0,29685,80E41B370,11052916.62,US Dollar,11052916.62,US Dollar,ACH,1,12,4,0,16.218204989085184,16.218204989085184,0.0,1,0,10060_803F704D0,29685_80E41B370,1,1,11052916.62,11052916.62,2,2,11111337.68,5555668.84,0.9947422118125209,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,5.849554,13.349685
2022-09-03 07:13:00,125164,80DEB5300,14663,80DEB5DC0,465.24,Euro,465.24,Euro,ACH,1,7,5,1,6.14470052300684,6.14470052300684,0.0,1,0,125164_80DEB5300,14663_80DEB5DC0,1,1,465.24,465.24,1,1,465.24,465.24,0.9999999978505718,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,46.95644,-40.80159
2022-09-02 02:28:00,70,100428660,9371,80E49E460,6133.54,US Dollar,6133.54,US Dollar,Cash,1,2,4,0,8.721690374708798,8.721690374708798,0.0,1,0,70_100428660,9371_80E49E460,5600,4322,1416091132.26,252873.416475,1,1,6133.54,6133.54,230876.6441613038,7.431068899654856e-05,7.277224870585592e-06,1867.0,1.0,25.660767,57.79047
2022-09-10 01:26:00,1024,800EA4930,217959,80AFD9110,216.86,Euro,216.86,Euro,Credit Card,0,1,5,1,5.3838526546543,5.3838526546543,0.0,1,0,1024_800EA4930,217959_80AFD9110,5,3,15321.199999999999,3064.24,2,2,513.37,256.685,29.84436170823312,7.247730094818736e-06,1.730717393007821e-05,2.0,2.0,38.82665,-36.357677
2022-09-05 19:56:00,117299,80D136520,3242,8127CDFC0,154.13,US Dollar,154.13,US Dollar,Credit Card,0,19,0,0,5.04426347507624,5.04426347507624,0.0,1,0,117299_80D136520,3242_8127CDFC0,1,1,154.13,154.13,1,1,154.13,154.13,0.9999999935119704,0.0,0.0,0.0,0.0,-29.785995,41.461853
2022-09-01 19:41:00,70,1004287C8,218638,8073AD240,168714.1,Ruble,168714.1,Ruble,Cash,0,19,3,0,12.035966772530829,12.035966772530829,0.0,1,0,70_1004287C8,218638_8073AD240,466,358,9535770876.66,20463027.632317595,2,1,197032.59,98516.295,48396.92193363343,2.7366617765337683e-05,0.0,155.0,0.0,58.187866,-14.236712
2022-09-07 19:01:00,70,100428738,110057,8044E72D0,46352.94,Yen,46352.94,Yen,Cheque,0,19,2,0,10.74406157277499,10.74406157277499,0.0,1,0,70_100428738,110057_8044E72D0,476,367,3952369538.72,8303297.3502521,1,1,46352.94,46352.94,85266.85769305534,2.06603218751647e-05,7.347598302035092e-06,164.0,1.0,55.876713,-10.3814535
2022-09-01 01:51:00,1729,80248C6C0,1467,80511D5E0,1519.47,US Dollar,1519.47,US Dollar,Cash,0,1,3,0,7.3267747765709155,7.3267747765709155,0.0,1,0,1729_80248C6C0,1467_80511D5E0,2,1,2328.62,1164.31,2,1,2328.62,1164.31,0.9999999995705612,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,-11.0553255,32.64429
2022-09-06 15:43:00,70,100428930,10,80D6F1560,181.75,Brazil Real,181.75,Brazil Real,Cash,1,15,1,0,5.208119098629888,5.208119098629888,0.0,1,0,70_100428930,10_80D6F1560,206,160,214475674.79000002,1041144.0523786409,2,2,6759100.6,3379550.3,31.731392604212502,7.247730094818736e-06,7.3337082472568514e-06,78.0,1.0,41.093014,21.196985
2022-09-07 03:40:00,70,1004286A8,244723,811025240,2426.82,Euro,2426.82,Euro,Cheque,0,3,2,0,7.7947490143406375,7.7947490143406375,0.0,1,0,70_1004286A8,244723_811025240,3313,2591,816043920.38,246315.70189556293,2,2,7770.25,3885.125,105021.57849168024,2.7366617765337683e-05,1.3973453119634704e-05,1092.0,2.0,-13.879325,67.02098
2022-09-01 01:53:00,1729,807658290,138498,80E58CE80,8.96,US Dollar,8.96,US Dollar,Wire,0,1,3,0,2.298577071596507,2.298577071596507,0.0,1,0,1729_807658290,138498_80E58CE80,2,1,149.36,74.68,2,1,149.36,74.68,0.9999999933047671,1.2742269088531606e-05,0.0,0.0,0.0,-18.801947,50.158165
2022-09-02 04:39:00,225,81378DF81,254242,81494C891,0.008315,Bitcoin,0.008315,Bitcoin,Bitcoin,0,4,4,0,0.008280620831222016,0.008280620831222016,0.0,1,0,225_81378DF81,254242_81494C891,1,1,0.008315,0.008315,1,1,0.008315,0.008315,0.9998797498797499,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,59.04779,34.531456
2022-09-01 08:49:00,1688,800795E50,1688,800795E50,548632.61,US Dollar,548632.61,US Dollar,Reinvestment,0,8,3,0,13.215186120647294,13.215186120647294,0.0,1,1,1688_800795E50,1688_800795E50,4,2,552599.98,138149.995,2,1,548636.72,274318.36,1.0072238329198833,7.247730094818736e-06,7.247730094818736e-06,1.0,0.0,-56.99262,-25.375698
2022-09-01 10:17:00,35520,80D6A00C0,35520,80D6A00C0,65.51,Brazil Real,65.51,Brazil Real,Reinvestment,0,10,3,0,4.19735231229633,4.19735231229633,0.0,1,1,35520_80D6A00C0,35520_80D6A00C0,1,1,65.51,65.51,1,1,65.51,65.51,0.9999999847351552,2.6249109327348023e-05,2.6249109327348023e-05,1.0,1.0,-52.13681,2.2032976
2022-09-10 12:03:00,121,8123D3660,48309,8123D3700,6931.0,Saudi Riyal,6931.0,Saudi Riyal,ACH,1,12,5,1,8.843903650835497,8.843903650835497,0.0,1,0,121_8123D3660,48309_8123D3700,1,1,6931.0,6931.0,1,1,6931.0,6931.0,0.9999999998557206,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,18.958517,-51.21398
2022-09-02 14:39:00,2454,801F66F60,11318,801F67F00,1458.01,US Dollar,1458.01,US Dollar,ACH,1,14,4,0,7.285513402508893,7.285513402508893,0.0,1,0,2454_801F66F60,11318_801F67F00,1,1,1458.01,1458.01,2,2,2936.63,1468.315,0.4964908754264273,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,-39.39463,17.736217
2022-09-08 07:46:00,12585,804E7F450,26024,804F51570,362.33,US Dollar,362.33,US Dollar,Cash,0,7,3,0,5.895311512201069,5.895311512201069,0.0,1,0,12585_804E7F450,26024_804F51570,2,2,375.15,187.575,1,1,362.33,362.33,1.0353821073734382,1.395402598499172e-05,7.247730094818736e-06,0.0,0.0,-18.66813,52.9007
2022-09-08 06:27:00,219969,807DA3A50,19890,80977F4B0,407.51,US Dollar,407.51,US Dollar,Wire,0,6,3,0,6.012516393804594,6.012516393804594,0.0,1,0,219969_807DA3A50,19890_80977F4B0,1,1,407.51,407.51,2,2,6459.7300000000005,3229.8650000000002,0.06308468000007976,0.0,0.0,0.0,0.0,-20.437447,53.167934
2022-09-04 19:45:00,70,1004286A8,15010,80912DC40,667.96,Euro,667.96,Euro,Credit Card,0,19,6,1,6.5057242676082545,6.5057242676082545,0.0,1,0,70_1004286A8,15010_80912DC40,3313,2591,816043920.38,246315.70189556293,2,1,1547.35,773.675,527381.6007061223,2.7366617765337683e-05,0.0,1092.0,0.0,0.6175611,72.55006
2022-09-03 00:17:00,39721,80EAD1100,116,80F777A80,33.92,Swiss Franc,33.92,Swiss Franc,Credit Card,0,0,5,1,3.5530597309714014,3.5530597309714014,0.0,1,0,39721_80EAD1100,116_80F777A80,3,3,1155.08,385.02666666666664,1,1,33.92,33.92,34.05306503381294,7.247730094818736e-06,1.0600878039905228e-05,2.0,1.0,31.991491,-36.148426
2022-09-01 18:13:00,70,100428660,24869,80F29BD20,137.93,US Dollar,137.93,US Dollar,Cash,1,18,3,0,4.93397020916077,4.93397020916077,0.0,1,0,70_100428660,24869_80F29BD20,5600,4322,1416091132.26,252873.416475,3,2,123855.67,41285.223333333335,11433.39769788954,7.431068899654856e-05,1.0630372815672083e-05,1867.0,2.0,23.098,54.3171
2022-09-05 11:20:00,19329,8048E30F0,12,8010D4440,17498.02,US Dollar,17498.02,US Dollar,ACH,1,11,0,0,9.769900158343546,9.769900158343546,0.0,1,0,19329_8048E30F0,12_8010D4440,1,1,17498.02,17498.02,14,14,145795.78,10413.984285714285,0.12001732834708921,7.247730094818736e-06,5.4191801326029617e-05,1.0,7.0,-20.093008,-59.78275
2022-09-08 19:35:00,11,8001B7A10,1490,80029B620,14905.3,Euro,14905.3,Euro,ACH,1,19,3,0,9.60953922136282,9.60953922136282,0.0,1,0,11_8001B7A10,1490_80029B620,3,3,1579407.6800000002,526469.2266666667,1,1,14905.3,14905.3,105.96282395483736,0.0,0.0,0.0,0.0,-22.928577,-31.535652
2022-09-08 08:13:00,11405,810492FB0,215266,810492F60,2158.81,US Dollar,2158.81,US Dollar,ACH,0,8,3,0,7.67777553384628,7.67777553384628,0.0,1,0,11405_810492FB0,215266_810492F60,1,1,2158.81,2158.81,2,2,2263.33,1131.665,0.9538202555730626,0.0,1.8790071031646424e-05,0.0,1.0,-36.515514,20.36657
2022-09-07 13:07:00,513,800597410,14325,8023EF4A0,4236.94,US Dollar,4236.94,US Dollar,Cheque,0,13,2,0,8.351832581106505,8.351832581106505,0.0,1,0,513_800597410,14325_8023EF4A0,9,5,1536448.42,170716.4911111111,3,1,12710.82,4236.94,120.87720696848218,7.247730094818736e-06,9.48316205820973e-06,3.0,1.0,0.6161598,26.52723
2022-09-07 12:44:00,11904,800CE3660,11474,802DFF4A0,2585.72,US Dollar,2585.72,US Dollar,Credit Card,0,12,2,0,7.858145942853296,7.858145942853296,0.0,1,0,11904_800CE3660,11474_802DFF4A0,2,1,5171.44,2585.72,3,2,5245.879999999999,1748.6266666666663,0.9858098162775721,1.395402598499172e-05,7.247730094818736e-06,0.0,0.0,-30.077442,45.830585
2022-09-02 03:38:00,117,80E1A0620,137218,80E6014E0,822.1,Swiss Franc,822.1,Swiss Franc,Cheque,0,3,4,0,6.713077699978598,6.713077699978598,0.0,1,0,117_80E1A0620,137218_80E6014E0,3,3,32575.77,10858.59,1,1,822.1,822.1,39.62506989462952,0.0,0.0,0.0,0.0,42.49068,33.157
2022-09-05 15:31:00,5425,805C938B0,211164,805C93B20,1181.33,Euro,1181.33,Euro,ACH,1,15,0,0,7.075242346817636,7.075242346817636,0.0,1,0,5425_805C938B0,211164_805C93B20,3,2,1264.4099999999999,421.46999999999997,1,1,1181.33,1181.33,1.070327511304777,7.247730094818736e-06,7.247730094818736e-06,1.0,0.0,-16.467236,-24.365206
2022-09-01 16:55:00,16927,80635FCC0,17120,806398490,343870.17,Ruble,343870.17,Ruble,Credit Card,0,16,3,0,12.748022360396766,12.748022360396766,0.0,1,0,16927_80635FCC0,17120_806398490,1,1,343870.17,343870.17,1,1,343870.17,343870.17,0.9999999999970919,1.395402598499172e-05,0.0,0.0,0.0,38.183533,-2.0999813
2022-09-06 20:13:00,70,1004286A8,243837,81275CC50,356.34,Euro,356.34,Euro,Cheque,1,20,1,0,5.878687709505021,5.878687709505021,0.0,1,0,70_1004286A8,243837_81275CC50,3313,2591,816043920.38,246315.70189556293,2,1,1562.61,781.305,522231.3436223809,2.7366617765337683e-05,7.267157229461719e-06,1092.0,1.0,-17.722597,73.04349
2022-09-01 17:42:00,70,100428810,7,8076C37A0,1901.15,UK Pound,1901.15,UK Pound,Cheque,0,17,3,0,7.5507401043490185,7.5507401043490185,0.0,1,0,70_100428810,7_8076C37A0,565,415,70438826.26,124670.48895575223,4,3,868304.8300000001,217076.20750000002,81.12223245368666,1.395402598499172e-05,1.038483318174551e-05,187.0,2.0,33.56524,31.06994
2022-09-04 03:25:00,20,8030907F0,1688,803305F60,3134.61,US Dollar,3134.61,US Dollar,Cheque,0,3,6,1,8.050579011491775,8.050579011491775,0.0,1,0,20_8030907F0,1688_803305F60,1,1,3134.61,3134.61,1,1,3134.61,3134.61,0.9999999996809811,0.0,0.0,0.0,0.0,17.501268,-28.228468
2022-09-01 10:55:00,225215,809241D90,25202,8091BC910,22.54,Canadian Dollar,22.54,Canadian Dollar,Cheque,0,10,3,0,3.1587011018321305,3.1587011018321305,0.0,1,0,225215_809241D90,25202_8091BC910,3,1,89.0,29.666666666666668,4,2,2402.17,600.5425,0.03704983409290357,7.247730094818736e-06,2.06603218751647e-05,1.0,2.0,31.868446,35.71628
2022-09-06 22:01:00,16649,80624EFA0,116425,806B6F830,12869.21,Ruble,12869.21,Ruble,Credit Card,0,22,1,0,9.462670617473368,9.462670617473368,0.0,1,0,16649_80624EFA0,116425_806B6F830,2,1,25738.42,12869.21,2,1,25738.42,12869.21,0.9999999999611475,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,35.315742,9.939503
2022-09-06 22:17:00,18097,8035AE330,21381,8035AEC60,23107.1,Yuan,23107.1,Yuan,ACH,1,22,1,0,10.047938484397418,10.047938484397418,0.0,1,0,18097_8035AE330,21381_8035AEC60,1,1,23107.1,23107.1,1,1,23107.1,23107.1,0.9999999999567233,0.0,0.0,0.0,0.0,28.956173,-7.7231417
2022-09-10 11:46:00,3229,80274D800,2627,80274DD30,1859.41,US Dollar,1859.41,US Dollar,ACH,0,11,5,1,7.528552172523628,7.528552172523628,0.0,1,0,3229_80274D800,2627_80274DD30,1,1,1859.41,1859.41,2,2,3253.11,1626.555,0.5715791963470097,0.0,0.0,0.0,0.0,7.6444297,-31.279713
2022-09-03 18:53:00,116,80F1AF380,1124,805F9C820,6986.5,US Dollar,6986.5,US Dollar,ACH,1,18,5,1,8.851878117463354,8.851878117463354,0.0,1,0,116_80F1AF380,1124_805F9C820,12,12,453354.12,37779.51,2,2,7220.36,3610.18,62.78829863569292,7.247730094818736e-06,0.0,3.0,0.0,4.3876715,-28.678925
2022-09-01 03:53:00,122055,80957B250,122055,80957B250,19948.8,Canadian Dollar,19948.8,Canadian Dollar,Reinvestment,0,3,3,0,9.900974397205102,9.900974397205102,0.0,1,1,122055_80957B250,122055_80957B250,1,1,19948.8,19948.8,1,1,19948.8,19948.8,0.9999999999498717,0.0,0.0,0.0,0.0,-61.158005,-17.950176
2022-09-08 23:13:00,10642,808203E60,5394,813945D10,298.63,US Dollar,298.63,US Dollar,Credit Card,0,23,3,0,5.702548380141388,5.702548380141388,0.0,1,0,10642_808203E60,5394_813945D10,1,1,298.63,298.63,1,1,298.63,298.63,0.9999999966513746,0.0,0.0,0.0,0.0,-30.133995,53.119324
2022-09-08 16:30:00,1601,801139C30,14325,801A21E40,4787.29,US Dollar,4787.29,US Dollar,ACH,1,16,3,0,8.473928632930575,8.473928632930575,0.0,1,0,1601_801139C30,14325_801A21E40,1,1,4787.29,4787.29,15,15,133656.21,8910.413999999999,0.03581793917367687,7.247730094818736e-06,6.972105629186804e-05,1.0,9.0,-22.473963,-62.978065
2022-09-05 07:46:00,70,1004286A8,3335,8041F7E90,1865.6,Euro,1865.6,Euro,Cheque,1,7,0,0,7.531873873131646,7.531873873131646,0.0,1,0,70_1004286A8,3335_8041F7E90,3313,2591,816043920.38,246315.70189556293,2,2,1990.53,995.265,409963.13543128554,2.7366617765337683e-05,7.247730094818736e-06,1092.0,0.0,-12.319882,66.39001
2022-09-05 10:10:00,124284,8092D8B50,33264,814277CC0,965.32,US Dollar,965.32,US Dollar,Credit Card,0,10,0,0,6.873495042297023,6.873495042297023,0.0,1,0,124284_8092D8B50,33264_814277CC0,1,1,965.32,965.32,1,1,965.32,965.32,0.9999999989640741,1.8790071031646424e-05,0.0,0.0,0.0,-22.424404,38.369743
2022-09-10 11:57:00,116845,806330070,227143,809F37920,125.78,US Dollar,125.78,US Dollar,Cash,0,11,5,1,4.84245330085602,4.84245330085602,0.0,1,0,116845_806330070,227143_809F37920,1,1,125.78,125.78,2,2,93792.38,46896.19,0.0013410471085034729,7.247730094818736e-06,4.525048855987732e-05,1.0,2.0,14.679988,-38.4883
2022-09-10 18:40:00,15447,80923D480,2824,80148AA00,10339.03,US Dollar,10339.03,US Dollar,ACH,1,18,5,1,9.243778049412176,9.243778049412176,0.0,1,0,15447_80923D480,2824_80148AA00,1,1,10339.03,10339.03,1,1,10339.03,10339.03,0.9999999999032791,0.0,0.0,0.0,0.0,4.685555,-28.36844
2022-09-02 07:30:00,129000,80D45CBE0,18951,810976E70,17685.99,Euro,17685.99,Euro,Credit Card,0,7,4,0,9.780584620047627,9.780584620047627,0.0,1,0,129000_80D45CBE0,18951_810976E70,2,2,21635.32,10817.66,3,2,18135.890000000003,6045.296666666668,1.1929560666064383,7.247730094818736e-06,0.0,1.0,0.0,-31.284483,-15.6775465
2022-09-08 12:56:00,12,8001A4020,10,800126360,4279.1,US Dollar,4279.1,US Dollar,ACH,1,12,3,0,8.361731652788878,8.361731652788878,0.0,1,0,12_8001A4020,10_800126360,3,3,4678.35,1559.45,5,3,9915.86,1983.172,0.47180476524761294,7.247730094818736e-06,8.924304067361982e-06,2.0,1.0,-37.558125,19.041428
