Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,hour,weekday,is_weekend,log_amount_paid,log_amount_received,amount_diff,same_currency,same_bank,from_account_id,to_account_id,sender_out_degree,sender_unique_receivers,sender_total_sent,sender_mean_sent,receiver_in_degree,receiver_unique_senders,receiver_total_received,receiver_mean_received,sent_received_ratio,sender_pagerank,receiver_pagerank,sample_sender_out_degree,sample_receiver_in_degree
2022-09-01 14:15:00,314034,80117DB50,10232,80117DA10,0.01,US Dollar,0.01,US Dollar,Cheque,0,14,3,0,0.009950330853168083,0.009950330853168083,0.0,1,0,314034_80117DB50,10232_80117DA10,1,1,0.01,0.01,2,2,162.67999999999998,81.33999999999999,6.14703709031819e-05,0.0,1.395402598499172e-05,0.0,1.0
2022-09-02 02:54:00,23525,80774F9E0,16871,80E0CF220,146.27,Euro,146.27,Euro,Wire,0,2,4,0,4.992267636738071,4.992267636738071,0.0,1,0,23525_80774F9E0,16871_80E0CF220,4,2,5486.1,1371.525,2,1,330.77,165.385,16.585845099054193,7.247730094818736e-06,1.0600878039905228e-05,2.0,1.0
2022-09-06 09:44:00,112733,804C67EF0,3,804FB9A70,159221.73,Rupee,159221.73,Rupee,Cheque,0,9,1,0,11.978059318582751,11.978059318582751,0.0,1,0,112733_804C67EF0,3_804FB9A70,6,3,635970.41,105995.06833333334,4,1,397155.12000000005,99288.78000000001,1.6013148968050535,7.247730094818736e-06,1.0600878039905228e-05,2.0,1.0
2022-09-06 13:13:00,25547,81122CEF0,24132,8119C6F70,281.47,US Dollar,281.47,US Dollar,Cheque,0,13,1,0,5.643572350257175,5.643572350257175,0.0,1,0,25547_81122CEF0,24132_8119C6F70,1,1,281.47,281.47,1,1,281.47,281.47,0.9999999964472235,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-08 05:59:00,70,100428978,243017,80FAE3160,14.57,Swiss Franc,14.57,Swiss Franc,Credit Card,1,5,3,0,2.745345985845907,2.745345985845907,0.0,1,0,70_100428978,243017_80FAE3160,670,522,262647069.91,392010.5521044776,2,1,158.98999999999998,79.49499999999999,1651972.2514499514,1.395402598499172e-05,0.0,218.0,0.0
2022-09-07 09:51:00,1522,800C68D20,4,8007C5C80,122518.04,Yuan,122518.04,Yuan,ACH,1,9,2,0,11.716021725460578,11.716021725460578,0.0,1,0,1522_800C68D20,4_8007C5C80,1,1,122518.04,122518.04,2,2,122846.45,61423.225,0.9973266626671156,0.0,7.247730094818736e-06,0.0,0.0
2022-09-02 23:35:00,1501,800E02F10,13345,801426580,862.37,Euro,862.37,Euro,Cheque,0,23,4,0,6.760843336166076,6.760843336166076,0.0,1,0,1501_800E02F10,13345_801426580,8,3,40167.340000000004,5020.9175000000005,4,1,3449.48,862.37,11.644462350370357,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-06 15:32:00,1655,80C233090,130902,8144D40C0,1033.19,Euro,1033.19,Euro,Cheque,0,15,1,0,6.941373790605762,6.941373790605762,0.0,1,0,1655_80C233090,130902_8144D40C0,1,1,1033.19,1033.19,1,1,1033.19,1033.19,0.9999999990321237,0.0,0.0,0.0,0.0
2022-09-04 10:39:00,152416,81373FB21,152416,81373FB21,0.057478,Bitcoin,0.057478,Bitcoin,Bitcoin,0,10,6,1,0.05588682793938839,0.05588682793938839,0.0,1,1,152416_81373FB21,152416_81373FB21,3,1,0.149416,0.04980533333333333,3,1,0.149416,0.04980533333333333,0.9999933073211215,2.6249109327348023e-05,2.6249109327348023e-05,1.0,1.0
2022-09-01 06:05:00,70,1004289C0,143430,810D29430,2527396.27,Shekel,2527396.27,Shekel,Cheque,1,6,3,0,14.742700584144703,14.742700584144703,0.0,1,0,70_1004289C0,143430_810D29430,548,422,51059901.480000004,93175.00270072994,1,1,2527396.27,2527396.27,20.202570560879956,2.06603218751647e-05,0.0,188.0,0.0
2022-09-05 01:14:00,15,803F936D0,19925,803F93720,25513.34,Yen,25513.34,Yen,ACH,1,1,0,0,10.146995926026534,10.146995926026534,0.0,1,0,15_803F936D0,19925_803F93720,1,1,25513.34,25513.34,1,1,25513.34,25513.34,0.9999999999608048,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-09 20:31:00,3335,801550520,3045,806825A70,202.49,Euro,202.49,Euro,Cash,0,20,4,0,5.315616863626098,5.315616863626098,0.0,1,0,3335_801550520,3045_806825A70,3,3,635.14,211.71333333333334,1,1,202.49,202.49,3.1366487079033596,1.0296761074345499e-05,1.0296761074345499e-05,3.0,1.0
2022-09-10 08:20:00,27755,80AD54340,28094,80AD544D0,952.52,Australian Dollar,952.52,Australian Dollar,ACH,1,8,5,1,6.860160400174453,6.860160400174453,0.0,1,0,27755_80AD54340,28094_80AD544D0,1,1,952.52,952.52,1,1,952.52,952.52,0.9999999989501532,0.0,0.0,0.0,0.0
2022-09-05 00:06:00,3655,8025789E0,6030,80372B2E0,113.76,Euro,113.76,Euro,Credit Card,0,0,0,0,4.742842991113164,4.742842991113164,0.0,1,0,3655_8025789E0,6030_80372B2E0,2,2,179.07999999999998,89.53999999999999,2,2,1013.03,506.515,0.17677660071589527,0.0,1.6372048508319074e-05,0.0,1.0
2022-09-06 16:37:00,48308,8127AF1D0,48211,8127B4CB0,398.87,Saudi Riyal,398.87,Saudi Riyal,Credit Card,0,16,1,0,5.991139494284036,5.991139494284036,0.0,1,0,48308_8127AF1D0,48211_8127B4CB0,1,1,398.87,398.87,1,1,398.87,398.87,0.9999999974929175,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-04 00:52:00,9587,80B1EE530,128853,80B1EE580,20278.64,Yuan,20278.64,Yuan,ACH,1,0,6,1,9.91737270606827,9.91737270606827,0.0,1,0,9587_80B1EE530,128853_80B1EE580,1,1,20278.64,20278.64,2,2,34861.41,17430.705,0.5816930525592139,0.0,0.0,0.0,0.0
2022-09-03 00:11:00,11904,802200500,1853,80B270060,109781.93,US Dollar,109781.93,US Dollar,Wire,0,0,5,1,11.606260331490837,11.606260331490837,0.0,1,0,11904_802200500,1853_80B270060,2,1,131940.74,65970.37,2,1,131940.74,65970.37,0.9999999999924207,1.395402598499172e-05,0.0,0.0,0.0
2022-09-01 14:39:00,53744,813CC2D41,53744,813CC2D41,0.022158,Bitcoin,0.022158,Bitcoin,Bitcoin,0,14,3,0,0.021916078658177456,0.021916078658177456,0.0,1,1,53744_813CC2D41,53744_813CC2D41,1,1,0.022158,0.022158,1,1,0.022158,0.022158,0.9999548716097296,2.6249109327348023e-05,2.6249109327348023e-05,1.0,1.0
2022-09-08 11:02:00,2053,80153EDE0,120438,80C832170,6327.2,US Dollar,6327.2,US Dollar,Cheque,0,11,3,0,8.752771114510624,8.752771114510624,0.0,1,0,2053_80153EDE0,120438_80C832170,1,1,6327.2,6327.2,1,1,6327.2,6327.2,0.9999999998419522,0.0,0.0,0.0,0.0
2022-09-11 16:44:00,222268,8083A8800,1412,801434090,14094.27,US Dollar,14094.27,US Dollar,ACH,1,16,6,1,9.553594559093726,9.553594559093726,0.0,1,0,222268_8083A8800,1412_801434090,1,1,14094.27,14094.27,3,2,14105.01,4701.67,0.9992385683527173,1.395402598499172e-05,1.2742269088531606e-05,0.0,1.0
2022-09-01 00:02:00,5,8086D9F90,5,8086D9F90,12.14,UK Pound,12.14,UK Pound,Reinvestment,0,0,3,0,2.5756610130564646,2.5756610130564646,0.0,1,1,5_8086D9F90,5_8086D9F90,3,3,2678.3599999999997,892.7866666666665,1,1,12.14,12.14,220.6227165879146,2.6249109327348023e-05,2.6249109327348023e-05,1.0,1.0
2022-09-01 00:15:00,12735,80222D4C0,12735,80222D4C0,5510.44,US Dollar,5510.44,US Dollar,Reinvestment,0,0,3,0,8.614581211015528,8.614581211015528,0.0,1,1,12735_80222D4C0,12735_80222D4C0,7,3,121324.21999999999,17332.031428571427,2,2,28593.719999999998,14296.859999999999,4.243037282163949,1.395402598499172e-05,1.395402598499172e-05,1.0,1.0
2022-09-01 00:08:00,3881,80311D2E0,3881,80311D2E0,6.7,Euro,6.7,Euro,Reinvestment,0,0,3,0,2.0412203288596382,2.0412203288596382,0.0,1,1,3881_80311D2E0,3881_80311D2E0,1,1,6.7,6.7,1,1,6.7,6.7,0.9999998507462909,0.0,0.0,0.0,0.0
2022-09-02 20:54:00,21258,800C3C290,21550,806A3B910,6085.55,US Dollar,6085.55,US Dollar,Credit Card,0,20,4,0,8.71383669771774,8.71383669771774,0.0,1,0,21258_800C3C290,21550_806A3B910,3,1,1039375.88,346458.62666666665,5,3,1039514.45,207902.88999999998,0.999866697378762,1.395402598499172e-05,1.395402598499172e-05,0.0,1.0
2022-09-01 21:53:00,70,100428660,220,805822770,20030000.28,US Dollar,20030000.28,US Dollar,Cheque,1,21,3,0,16.812741771546143,16.812741771546143,0.0,1,0,70_100428660,220_805822770,5600,4322,1416091132.26,252873.416475,1,1,20030000.28,20030000.28,70.69850786142521,7.431068899654856e-05,0.0,1867.0,0.0
2022-09-08 21:23:00,220,80FFA9320,14,81021F010,2914.29,Shekel,2914.29,Shekel,Cheque,0,21,3,0,7.977724579256487,7.977724579256487,0.0,1,0,220_80FFA9320,14_81021F010,3,2,26869.170000000002,8956.390000000001,3,2,54265.81,18088.603333333333,0.4951399416963437,1.395402598499172e-05,1.0600878039905228e-05,1.0,1.0
2022-09-06 12:42:00,22,80020C2A0,21749,80154AAF0,10495.13,Euro,10495.13,Euro,ACH,1,12,1,0,9.2587618967779,9.2587618967779,0.0,1,0,22_80020C2A0,21749_80154AAF0,1,1,10495.13,10495.13,12,12,108630.03,9052.5025,0.0966135239022155,0.0,3.4438094775383394e-05,0.0,4.0
2022-09-01 19:10:00,24032,809146A40,130425,810C60200,9409.37,US Dollar,9409.37,US Dollar,Credit Card,0,19,3,0,9.149567551678896,9.149567551678896,0.0,1,0,24032_809146A40,130425_810C60200,2,2,9419.44,4709.72,1,1,9409.37,9409.37,1.0010702096951156,5.7545571902233624e-05,0.0,1.0,0.0
2022-09-02 09:39:00,220967,808BB5320,1490,80C55D550,5.11,Euro,5.11,Euro,ACH,0,9,4,0,1.809926773183504,1.809926773183504,0.0,1,0,220967_808BB5320,1490_80C55D550,2,1,10.22,5.11,2,1,10.22,5.11,0.9999999021526516,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-04 01:50:00,232304,80D9A31F0,25866,80E27AA10,3859.92,Euro,3859.92,Euro,ACH,1,1,6,1,8.258660776028854,8.258660776028854,0.0,1,0,232304_80D9A31F0,25866_80E27AA10,1,1,3859.92,3859.92,11,11,72132.16,6557.469090909091,0.05351177616123638,0.0,3.7426061600597165e-05,0.0,5.0
2022-09-04 19:36:00,238038,811FE25E0,14325,811FE2900,521.49,US Dollar,521.49,US Dollar,ACH,1,19,6,1,6.2586058448998365,6.2586058448998365,0.0,1,0,238038_811FE25E0,14325_811FE2900,1,1,521.49,521.49,3,3,634.47,211.49,0.8219301136035903,7.247730094818736e-06,2.06603218751647e-05,1.0,2.0
2022-09-01 00:15:00,14650,80BB5B010,14650,80BB5B010,255209.72,Euro,255209.72,Euro,Reinvestment,0,0,3,0,12.449844835840127,12.449844835840127,0.0,1,1,14650_80BB5B010,14650_80BB5B010,1,1,255209.72,255209.72,3,2,265601.04,88533.68,0.9608762074088232,1.395402598499172e-05,1.395402598499172e-05,0.0,1.0
2022-09-08 04:20:00,410,80080ABC0,23,8000F1AF0,10497.59,Euro,10497.59,Euro,ACH,1,4,3,0,9.258996241414195,9.258996241414195,0.0,1,0,410_80080ABC0,23_8000F1AF0,1,1,10497.59,10497.59,3,2,13005.6,4335.2,0.8071592236569509,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-01 07:11:00,70,100428858,24779,80985A590,1532.26,Canadian Dollar,1532.26,Canadian Dollar,Credit Card,1,7,3,0,7.3351514665784165,7.3351514665784165,0.0,1,0,70_100428858,24779_80985A590,346,274,141104493.25,407816.4544797688,1,1,1532.26,1532.26,92089.1318431016,7.247730094818736e-06,7.297777079073758e-06,134.0,1.0
2022-09-06 10:03:00,1674,8055105D0,19329,805510670,3435.65,US Dollar,3435.65,US Dollar,ACH,1,10,1,0,8.142252438670612,8.142252438670612,0.0,1,0,1674_8055105D0,19329_805510670,1,1,3435.65,3435.65,2,2,3552.56,1776.28,0.9670913366791578,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-03 21:27:00,11474,807CD1130,8623,807CD1A70,4480.05,US Dollar,4480.05,US Dollar,ACH,1,21,5,1,8.4076126729475,8.4076126729475,0.0,1,0,11474_807CD1130,8623_807CD1A70,2,1,6165.43,3082.715,3,2,6212.400000000001,2070.8,0.9924393147587985,7.247730094818736e-06,2.06603218751647e-05,1.0,2.0
2022-09-08 14:30:00,3,802F6CA80,5464,80688A2E0,264.19,Euro,264.19,Euro,Credit Card,0,14,3,0,5.580446550210118,5.580446550210118,0.0,1,0,3_802F6CA80,5464_80688A2E0,1,1,264.19,264.19,2,2,311.15999999999997,155.57999999999998,0.8490487181866284,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-08 09:37:00,410,80023F3C0,22,800166070,168.48,Euro,168.48,Euro,ACH,1,9,3,0,5.132734925758358,5.132734925758358,0.0,1,0,410_80023F3C0,22_800166070,1,1,168.48,168.48,3,2,20998822.05,6999607.350000001,8.023307193080956e-06,0.0,7.247730094818736e-06,0.0,0.0
2022-09-15 02:29:00,21745,801E11270,12,804F86260,642656.11,Rupee,642656.11,Rupee,ACH,1,2,3,0,13.373366595042004,13.373366595042004,0.0,1,0,21745_801E11270,12_804F86260,6,6,1290893.36,215148.89333333334,1,1,642656.11,642656.11,2.008684489124349,1.395402598499172e-05,1.10951770737613e-05,3.0,1.0
2022-09-09 12:54:00,3,8021542A0,8248,8036EB180,112941.25,Yuan,112941.25,Yuan,Cash,0,12,4,0,11.634631905110908,11.634631905110908,0.0,1,0,3_8021542A0,8248_8036EB180,1,1,112941.25,112941.25,1,1,112941.25,112941.25,0.9999999999911459,0.0,0.0,0.0,0.0
2022-09-10 11:17:00,23,8029D44A0,12,8029D4540,2703.99,Euro,2703.99,Euro,ACH,1,11,5,1,7.902853494416077,7.902853494416077,0.0,1,0,23_8029D44A0,12_8029D4540,4,2,16701.12,4175.28,1,1,2703.99,2703.99,6.176472543842074,0.0,0.0,0.0,0.0
2022-09-09 05:43:00,9679,80452D470,11318,80155CC50,4284.5,US Dollar,4284.5,US Dollar,ACH,1,5,4,0,8.362992510338938,8.362992510338938,0.0,1,0,9679_80452D470,11318_80155CC50,18,17,2891479.06,160637.72555555555,1,1,4284.5,4284.5,674.8696602462668,1.395402598499172e-05,9.556198282184274e-06,5.0,1.0
2022-09-01 22:15:00,14650,812A0F030,1490,812A0F080,3736.49,Euro,3736.49,Euro,ACH,1,22,3,0,8.226169542110078,8.226169542110078,0.0,1,0,14650_812A0F030,1490_812A0F080,1,1,3736.49,3736.49,1,1,3736.49,3736.49,0.9999999997323692,0.0,0.0,0.0,0.0
2022-09-07 13:11:00,150240,812D22980,119,811C597B0,28525.51,Saudi Riyal,28525.51,Saudi Riyal,ACH,1,13,2,0,10.258589109350249,10.258589109350249,0.0,1,0,150240_812D22980,119_811C597B0,25,4,1044202.9299999999,41768.1172,23,4,36169899.68,1572604.3339130434,0.028869389720131266,2.4247495291956977e-05,3.6101372967759865e-05,3.0,4.0
2022-09-09 09:47:00,795,8004E58C0,1292,800BC60F0,56.11,US Dollar,56.11,US Dollar,Cheque,0,9,4,0,4.044979232676772,4.044979232676772,0.0,1,0,795_8004E58C0,1292_800BC60F0,2,2,7567.589999999999,3783.7949999999996,1,1,56.11,56.11,134.87060889555144,0.0,0.0,0.0,0.0
2022-09-11 09:19:00,3045,8024129E0,1,80C356B30,1126160.08,US Dollar,1126160.08,US Dollar,ACH,1,9,6,1,13.93432513251254,13.93432513251254,0.0,1,0,3045_8024129E0,1_80C356B30,1,1,1126160.08,1126160.08,5,5,1172059.21,234411.842,0.9608388982319752,0.0,2.06603218751647e-05,0.0,2.0
2022-09-08 17:38:00,1729,801485510,21749,80154AAF0,11229.81,Euro,11229.81,Euro,ACH,1,17,3,0,9.326416173359334,9.326416173359334,0.0,1,0,1729_801485510,21749_80154AAF0,1,1,11229.81,11229.81,12,12,108630.03,9052.5025,0.10337666297152476,0.0,3.4438094775383394e-05,0.0,4.0
2022-09-07 14:00:00,117698,80BF3BF90,25866,80E27AA10,3811.99,Euro,3811.99,Euro,ACH,1,14,2,0,8.246168937247253,8.246168937247253,0.0,1,0,117698_80BF3BF90,25866_80E27AA10,1,1,3811.99,3811.99,11,11,72132.16,6557.469090909091,0.05284730139714591,0.0,3.7426061600597165e-05,0.0,5.0
2022-09-01 00:33:00,12513,810F36580,12513,810F36580,12.5,Euro,12.5,Euro,Reinvestment,0,0,3,0,2.6026896854443837,2.6026896854443837,0.0,1,1,12513_810F36580,12513_810F36580,1,1,12.5,12.5,2,2,3702.07,1851.035,0.0033764893685488146,2.6249109327348023e-05,2.6249109327348023e-05,1.0,1.0
2022-09-02 23:12:00,2591,800D559C0,3045,808DF7CC0,1954.99,Euro,1954.99,Euro,Credit Card,0,23,4,0,7.578651738107256,7.578651738107256,0.0,1,0,2591_800D559C0,3045_808DF7CC0,4,3,52867953.04,13216988.26,1,1,1954.99,1954.99,27042.56953383773,7.247730094818736e-06,9.48316205820973e-06,3.0,1.0
2022-09-02 23:30:00,116214,812171E00,116214,812171E00,17728.94,Euro,20774.48,US Dollar,ACH,0,23,4,0,9.94152872414988,9.783010014967774,3045.540000000001,0,1,116214_812171E00,116214_812171E00,2,2,61686.520000000004,30843.260000000002,1,1,17728.94,17728.94,3.4794251656625033,0.0,0.0,0.0,0.0
2022-09-04 15:25:00,223,811A65E30,222,811D80C30,2023.38,Saudi Riyal,2023.38,Saudi Riyal,ACH,1,15,6,1,7.61301875982066,7.61301875982066,0.0,1,0,223_811A65E30,222_811D80C30,5,5,88580.91,17716.182,19,16,596573.79,31398.62052631579,0.14848273840500353,8.205772364843449e-06,2.513118580194669e-05,2.0,4.0
2022-09-08 08:48:00,24941,809176AF0,24941,809176AF0,5343.09,Euro,8260.06,Canadian Dollar,ACH,0,8,3,0,9.019308187579345,8.583746556392034,2916.9699999999993,0,1,24941_809176AF0,24941_809176AF0,2,2,13603.15,6801.575,2,2,15060.98,7530.49,0.9032048378722232,0.0,0.0,0.0,0.0
2022-09-06 14:12:00,21918,8089DC420,17649,80936C2A0,10476.07,Euro,10476.07,Euro,ACH,1,14,1,0,9.256944338632545,9.256944338632545,0.0,1,0,21918_8089DC420,17649_80936C2A0,4,4,274416.88,68604.22,1,1,10476.07,10476.07,26.194639781311633,7.247730094818736e-06,0.0,1.0,0.0
2022-09-06 18:05:00,138395,80E433DA0,240971,80F6D6310,268.34,Swiss Franc,268.34,Swiss Franc,Cheque,0,18,1,0,5.595974522021896,5.595974522021896,0.0,1,0,138395_80E433DA0,240971_80F6D6310,4,3,1823.3400000000001,455.83500000000004,1,1,268.34,268.34,6.794887058228789,7.247730094818736e-06,0.0,1.0,0.0
2022-09-18 09:55:00,29404,8041A3440,118,811A79C40,2391.92,Saudi Riyal,2391.92,Saudi Riyal,ACH,1,9,6,1,7.7802696565096,7.7802696565096,0.0,1,0,29404_8041A3440,118_811A79C40,13,13,135686.16,10437.396923076923,3,2,52053.979999999996,17351.326666666664,2.606643334426942,3.407291365551067e-05,1.395402598499172e-05,5.0,1.0
2022-09-09 03:34:00,71,804EFB890,213005,8050362F0,34140.06,Rupee,34140.06,Rupee,Cheque,0,3,4,0,10.43825604448975,10.43825604448975,0.0,1,0,71_804EFB890,213005_8050362F0,3,2,349338.25,116446.08333333333,3,2,104332.17,34777.39,3.348327270454086,7.247730094818736e-06,1.4008898545097435e-05,2.0,2.0
2022-09-01 11:35:00,1124,802E2AB40,221868,809F8B710,382.21,US Dollar,382.21,US Dollar,Credit Card,0,11,3,0,5.948583141789613,5.948583141789613,0.0,1,0,1124_802E2AB40,221868_809F8B710,2,1,1366.99,683.495,2,1,1366.99,683.495,0.9999999992684657,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-09 03:00:00,1,8008E55A0,29089,80515B2A0,2142.56,US Dollar,2142.56,US Dollar,Credit Card,0,3,4,0,7.670223277248794,7.670223277248794,0.0,1,0,1_8008E55A0,29089_80515B2A0,5,4,11618.7,2323.7400000000002,4,2,10205.54,2551.385,1.1384698897717838,1.0600878039905228e-05,1.395402598499172e-05,0.0,1.0
2022-09-01 13:33:00,20898,80A6217C0,3051,80DCB1F00,16.91,US Dollar,16.91,US Dollar,Credit Card,0,13,3,0,2.8853592160726205,2.8853592160726205,0.0,1,0,20898_80A6217C0,3051_80DCB1F00,1,1,16.91,16.91,2,2,3217.68,1608.84,0.005255339249006944,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-02 06:46:00,148586,812395AF0,48943,812AA65A0,1132.03,Saudi Riyal,1132.03,Saudi Riyal,Cheque,0,6,4,0,7.032650739053453,7.032650739053453,0.0,1,0,148586_812395AF0,48943_812AA65A0,2,1,3671.13,1835.565,2,1,3671.13,1835.565,0.9999999997276043,0.0,0.0,0.0,0.0
2022-09-04 00:29:00,225215,809852800,135981,80F984C70,8753.44,US Dollar,8753.44,US Dollar,ACH,1,0,6,1,9.077316279224746,9.077316279224746,0.0,1,0,225215_809852800,135981_80F984C70,1,1,8753.44,8753.44,10,9,107393.53,10739.353,0.08150807595130259,7.247730094818736e-06,3.890895870216538e-05,1.0,4.0
2022-09-03 05:39:00,227143,80C9CEC30,17321,809F265F0,8392.24,Euro,8392.24,Euro,ACH,1,5,5,1,9.035181898931944,9.035181898931944,0.0,1,0,227143_80C9CEC30,17321_809F265F0,2,2,8921.71,4460.855,1,1,8392.24,8392.24,1.0630904262672312,2.6249109327348023e-05,7.247730094818736e-06,1.0,0.0
2022-09-02 00:00:00,25113,8094E6F70,25534,8094E6FC0,11952.62,Canadian Dollar,11952.62,Canadian Dollar,ACH,1,0,4,0,9.388789440356264,9.388789440356264,0.0,1,0,25113_8094E6F70,25534_8094E6FC0,1,1,11952.62,11952.62,2,2,12340.5,6170.25,0.968568534421736,0.0,1.0600878039905228e-05,0.0,1.0
2022-09-02 11:25:00,70,100428660,138105,80E66AFD0,4916.73,US Dollar,4916.73,US Dollar,Cheque,0,11,4,0,8.500602320903056,8.500602320903056,0.0,1,0,70_100428660,138105_80E66AFD0,5600,4322,1416091132.26,252873.416475,1,1,4916.73,4916.73,288014.8252948576,7.431068899654856e-05,0.0,1867.0,0.0
2022-09-01 01:53:00,1729,807658290,138498,80E58CE80,8.96,US Dollar,8.96,US Dollar,Wire,0,1,3,0,2.298577071596507,2.298577071596507,0.0,1,0,1729_807658290,138498_80E58CE80,2,1,149.36,74.68,2,1,149.36,74.68,0.9999999933047671,1.2742269088531606e-05,0.0,0.0,0.0
2022-09-07 01:51:00,12,8001FB010,22,800219480,49.88,Euro,49.88,Euro,Cash,0,1,2,0,3.9294699190318667,3.9294699190318667,0.0,1,0,12_8001FB010,22_800219480,2,1,115.75,57.875,3,2,119.29,39.763333333333335,0.9703244113477708,0.0,2.6249109327348023e-05,0.0,1.0
2022-09-08 14:50:00,213,80A43B720,34215,80CB2F430,3635.71,Mexican Peso,3635.71,Mexican Peso,Cheque,0,14,3,0,8.19883470576171,8.19883470576171,0.0,1,0,213_80A43B720,34215_80CB2F430,4,3,106258.5,26564.625,1,1,3635.71,3635.71,29.22634092674434,7.247730094818736e-06,1.0600878039905228e-05,2.0,1.0
2022-09-09 23:39:00,2053,800E89270,12381,8009BF400,2547.86,US Dollar,2547.86,US Dollar,Cheque,0,23,4,0,7.843401479368353,7.843401479368353,0.0,1,0,2053_800E89270,12381_8009BF400,6,5,35232.15,5872.025000000001,2,2,2644.65,1322.325,13.322046390515931,7.247730094818736e-06,0.0,2.0,0.0
2022-09-14 15:14:00,21745,80E40C5F0,29404,8041A3440,5681.73,US Dollar,5681.73,US Dollar,ACH,1,15,2,0,8.645187030050584,8.645187030050584,0.0,1,0,21745_80E40C5F0,29404_8041A3440,1,1,5681.73,5681.73,13,13,123998.91,9538.377692307693,0.04582080600510262,0.0,3.407291365551067e-05,0.0,4.0
2022-09-11 18:27:00,1490,80779F730,21258,8028E8460,20182.57,US Dollar,20182.57,US Dollar,ACH,1,18,6,1,9.91262418609079,9.91262418609079,0.0,1,0,1490_80779F730,21258_8028E8460,4,3,58878.81,14719.7025,15,14,151232.79,10082.186,0.38932568789883903,7.247730094818736e-06,2.857562902700136e-05,2.0,4.0
2022-09-03 22:50:00,5328,80207D260,15055,80207D350,1810.93,Euro,1810.93,Euro,ACH,1,22,5,1,7.502147854510136,7.502147854510136,0.0,1,0,5328_80207D260,15055_80207D350,1,1,1810.93,1810.93,2,2,6167.68,3083.84,0.2936160760134092,0.0,1.0600878039905228e-05,0.0,1.0
2022-09-02 14:05:00,214,8082D0FE0,122055,809073830,36980.96,Canadian Dollar,36980.96,Canadian Dollar,ACH,0,14,4,0,10.518185505159078,10.518185505159078,0.0,1,0,214_8082D0FE0,122055_809073830,5,3,157431.73,31486.346,2,2,37206.26,18603.13,4.231323707240897,0.0,0.0,0.0,0.0
2022-09-06 21:49:00,6625,803475EE0,29794,8020702F0,6374.15,Euro,6374.15,Euro,Cheque,0,21,1,0,8.76016289916158,8.76016289916158,0.0,1,0,6625_803475EE0,29794_8020702F0,1,1,6374.15,6374.15,1,1,6374.15,6374.15,0.9999999998431163,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-14 11:11:00,1124,8009F1D10,29404,8041A3440,11139.31,US Dollar,11139.31,US Dollar,ACH,1,11,2,0,9.318325340742208,9.318325340742208,0.0,1,0,1124_8009F1D10,29404_8041A3440,3,2,12263.349999999999,4087.783333333333,13,13,123998.91,9538.377692307693,0.09889885322299284,1.395402598499172e-05,3.407291365551067e-05,1.0,4.0
2022-09-05 15:47:00,27241,803BEF990,27755,80AD960E0,8654.88,Australian Dollar,8654.88,Australian Dollar,ACH,1,15,0,0,9.0659941377739,9.0659941377739,0.0,1,0,27241_803BEF990,27755_80AD960E0,7,7,53794.26,7684.894285714286,1,1,8654.88,8654.88,6.215483056239315,7.247730094818736e-06,9.48316205820973e-06,3.0,1.0
2022-09-08 17:53:00,12803,8094AA270,143508,8141ED990,606.8,US Dollar,606.8,US Dollar,Credit Card,0,17,3,0,6.409845880482693,6.409845880482693,0.0,1,0,12803_8094AA270,143508_8141ED990,1,1,606.8,606.8,1,1,606.8,606.8,0.9999999983520106,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-08 12:07:00,21568,8083724D0,18460,808A58D40,12827.56,Euro,12827.56,Euro,ACH,1,12,3,0,9.459429214365985,9.459429214365985,0.0,1,0,21568_8083724D0,18460_808A58D40,2,2,13047.8,6523.9,1,1,12827.56,12827.56,1.0171692823095608,7.247730094818736e-06,0.0,1.0,0.0
2022-09-08 10:59:00,23691,8021353D0,15231,80266F880,15031.48,Euro,15031.48,Euro,ACH,1,10,3,0,9.617968472462149,9.617968472462149,0.0,1,0,23691_8021353D0,15231_80266F880,21,2,177181.89,8437.232857142857,22,2,183897.05,8358.956818181818,0.9634841341883219,1.8889810759709757e-05,3.3608407894986295e-05,1.0,2.0
2022-09-03 22:42:00,23538,80D018930,222363,80D018D90,37314.94,US Dollar,37314.94,US Dollar,ACH,1,22,5,1,10.527175860190182,10.527175860190182,0.0,1,0,23538_80D018930,222363_80D018D90,1,1,37314.94,37314.94,1,1,37314.94,37314.94,0.9999999999732011,0.0,0.0,0.0,0.0
